RouteUID,RouteNameZh,Direction,StopSequence,StopUID,StopNameZh
TPE10231,民權幹線,0,35,TPE10067,成淵高中
TPE10231,民權幹線,1,1,TPE10069,大同分局
TPE10231,民權幹線,1,2,TPE10071,捷運民權西路站
TPE10231,民權幹線,1,3,TPE10073,民權中山路口
TPE10231,民權幹線,1,4,TPE10075,捷運中山國小站
TPE10231,民權幹線,1,5,TPE10077,民權吉林路口
TPE10231,民權幹線,1,6,TPE10079,民權松江路口
TPE10231,民權幹線,1,7,TPE10081,民權建國路口
TPE10231,民權幹線,1,8,TPE10083,民權龍江路口
TPE10231,民權幹線,1,9,TPE10085,民權復興路口
TPE10231,民權幹線,1,10,TPE10087,民權敦化路口
TPE10231,民權幹線,1,11,TPE10089,民權東路口
TPE10231,民權幹線,1,12,TPE10091,中華航空
TPE10231,民權幹線,1,13,TPE10093,民權公園
TPE10231,民權幹線,1,14,TPE10095,民權國小
TPE10231,民權幹線,1,15,TPE10097,三民國小
TPE10231,民權幹線,1,16,TPE10099,民權大橋
TPE10231,民權幹線,1,17,TPE10101,時報廣場
TPE10231,民權幹線,1,18,TPE10103,三民國中
TPE10231,民權幹線,1,19,TPE10105,內湖行政大樓
TPE10231,民權幹線,1,20,TPE10107,福華商場
TPE10231,民權幹線,1,21,TPE10109,國防醫學院(網球中心)
TPE10231,民權幹線,1,22,TPE10111,民權東路六段(民權敦品)
TPE10231,民權幹線,1,23,TPE10113,民權隧道二
TPE10231,民權幹線,1,24,TPE10115,民權隧道
TPE10231,民權幹線,1,25,TPE10117,捷運葫洲站(康寧大學)
TPE10231,民權幹線,1,26,TPE10119,明湖國小(公共電視台)
TPE10231,民權幹線,1,27,TPE10121,明湖國中
TPE10231,民權幹線,1,28,TPE10123,捷運東湖站(南湖高中)
TPE10231,民權幹線,1,29,TPE10125,南港軟體園區北站
TPE10231,民權幹線,1,30,TPE10127,南港軟體園區南站
TPE10231,民權幹線,1,31,TPE10129,南港
TPE10231,民權幹線,1,32,TPE10131,南港高工(南港路)
TPE10231,民權幹線,1,33,TPE10133,南港行政中心
TPE10231,民權幹線,1,34,TPE10135,興華路
TPE10231,民權幹線,1,35,TPE10137,東新國小
TPE10231,民權幹線,1,36,TPE10139,中國電視公司
TPE10231,民權幹線,1,37,TPE136194,南港分局(重陽)
TPE10231,民權幹線,1,38,TPE151078,南港分局(向陽)
TPE10232,紅25,0,1,TPE192416,三重里
TPE10232,紅25,0,2,TPE29535,育成高中
TPE10232,紅25,0,3,TPE29536,南港高工(重陽)
TPE10232,紅25,0,4,TPE29537,東新國小
TPE10232,紅25,0,5,TPE29538,中國電視公司
TPE10232,紅25,0,6,TPE29540,南港分局(重陽)
TPE10232,紅25,0,7,TPE29539,南港分局(向陽)
TPE10232,紅25,0,8,TPE35229,新明成功路口
TPE10232,紅25,0,9,TPE35230,台北企業總部園區
TPE10232,紅25,0,10,TPE35231,新明路
TPE10232,紅25,0,11,TPE35232,週美里
TPE10232,紅25,0,12,TPE35257,南京舊宗路口
TPE10232,紅25,0,13,TPE196413,麥帥一橋
TPE10232,紅25,0,14,TPE35234,南京公寓(捷運南京三民)
TPE10232,紅25,0,15,TPE35235,南京三民路口
TPE10232,紅25,0,16,TPE35236,南京寧安街口
TPE10232,紅25,0,17,TPE35237,南京敦化路口(小巨蛋)
TPE10232,紅25,0,18,TPE35238,捷運南京復興站
TPE10232,紅25,0,19,TPE35239,南京龍江路口
TPE10232,紅25,0,20,TPE35240,南京建國路口
TPE10232,紅25,0,21,TPE35241,捷運松江南京站
TPE10232,紅25,0,22,TPE35242,南京吉林路口
TPE10232,紅25,0,23,TPE35243,南京林森路口
TPE10232,紅25,0,24,TPE35244,捷運中山站(志仁高中)
TPE10232,紅25,0,25,TPE35245,圓環(南京)
TPE10232,紅25,0,26,TPE35233,迪化街口(永樂市場)
TPE10232,紅25,0,27,TPE29542,南京西路口(塔城)
TPE10232,紅25,0,28,TPE181079,聯合醫院中興院區(塔城)
TPE10232,紅25,1,1,TPE181080,聯合醫院中興院區(西寧)
TPE10232,紅25,1,2,TPE129942,玉泉里
TPE10232,紅25,1,3,TPE125200,延平一站(南京)
TPE10232,紅25,1,4,TPE125201,圓環(鈕釦街)
TPE10232,紅25,1,5,TPE29543,圓環(南京)
TPE10232,紅25,1,6,TPE35246,捷運中山站(志仁高中)
TPE10232,紅25,1,7,TPE35247,南京林森路口
TPE10232,紅25,1,8,TPE35248,南京吉林路口
TPE10232,紅25,1,9,TPE35249,捷運松江南京站
TPE10232,紅25,1,10,TPE35250,南京建國路口
TPE10232,紅25,1,11,TPE35251,南京龍江路口
TPE10232,紅25,1,12,TPE35252,捷運南京復興站
TPE10232,紅25,1,13,TPE35253,南京敦化路口(小巨蛋)
TPE10232,紅25,1,14,TPE35254,南京寧安街口
TPE10232,紅25,1,15,TPE35255,南京三民路口
TPE10232,紅25,1,16,TPE35256,南京公寓(捷運南京三民)
TPE10232,紅25,1,17,TPE211416,麥帥一橋
TPE10232,紅25,1,18,TPE35258,南京舊宗路口
TPE10232,紅25,1,19,TPE35259,週美里
TPE10232,紅25,1,20,TPE35260,新明路
TPE10232,紅25,1,21,TPE35261,台北企業總部園區
TPE10232,紅25,1,22,TPE35262,新明成功路口
TPE10232,紅25,1,23,TPE29530,南港分局(重陽)
TPE10232,紅25,1,24,TPE29531,中國電視公司
TPE10232,紅25,1,25,TPE29532,東新國小
TPE10232,紅25,1,26,TPE29533,南港高工(重陽)
TPE10232,紅25,1,27,TPE29534,育成高中
TPE10232,紅25,1,28,TPE206692,三重里
TPE10241,藍36,0,1,TPE10201,環河里
TPE10241,藍36,0,2,TPE10203,泛碟科技
TPE10241,藍36,0,3,TPE10205,大樹木業
TPE10241,藍36,0,4,TPE10207,北峰國小
TPE10241,藍36,0,5,TPE10209,理明社區
TPE10241,藍36,0,6,TPE10211,台北奇蹟
TPE10241,藍36,0,7,TPE10213,柏克力托兒所
TPE10241,藍36,0,8,TPE10215,生活大國社區
TPE10241,藍36,0,9,TPE10217,人情味小鎮
TPE10241,藍36,0,10,TPE10219,康福里
TPE10241,藍36,0,11,TPE10221,興福里
TPE10241,藍36,0,12,TPE10223,大汐止百貨
TPE10241,藍36,0,13,TPE10225,世電社區
TPE10241,藍36,0,14,TPE10227,北峰里(康寧街)
TPE10241,藍36,0,15,TPE10229,金龍國小(康寧街)
TPE10241,藍36,0,16,TPE10231,木南煤礦
TPE10241,藍36,0,17,TPE10233,經貿園區
TPE10241,藍36,0,18,TPE10235,北山里
TPE10241,藍36,0,19,TPE10237,東湖國小
TPE10241,藍36,0,20,TPE10239,五分社區
TPE10241,藍36,0,21,TPE10241,明湖國中
TPE10241,藍36,0,22,TPE10243,明湖國小(公共電視台)
TPE10241,藍36,0,23,TPE10245,捷運葫洲站(康寧大學)
TPE10241,藍36,0,24,TPE10247,民權隧道
TPE10241,藍36,0,25,TPE10249,民權隧道二
TPE10241,藍36,0,26,TPE10251,民權東路六段(民權敦品)
TPE10241,藍36,0,27,TPE10253,國防醫學院(網球中心)
TPE10241,藍36,0,28,TPE10255,福華商場
TPE10241,藍36,0,29,TPE10257,湖興
TPE10241,藍36,0,30,TPE10259,上灣仔
TPE10241,藍36,0,31,TPE10261,石潭公園(成功)
TPE10241,藍36,0,32,TPE10263,南港分局(向陽)
TPE10241,藍36,0,33,TPE10265,南港高中
TPE10241,藍36,0,34,TPE10267,捷運昆陽站
TPE10241,藍36,1,1,TPE10269,捷運昆陽站
TPE10241,藍36,1,2,TPE10271,南港高中
TPE10241,藍36,1,3,TPE10273,南港分局(向陽)
TPE10241,藍36,1,4,TPE10275,石潭公園(成功)
TPE10241,藍36,1,5,TPE10277,上灣仔
TPE10241,藍36,1,6,TPE10279,湖興
TPE10241,藍36,1,7,TPE10281,福華商場
TPE10241,藍36,1,8,TPE10283,國防醫學院(網球中心)
TPE10241,藍36,1,9,TPE10285,民權東路六段(民權敦品)
TPE10241,藍36,1,10,TPE10287,民權隧道二
TPE10241,藍36,1,11,TPE10289,民權隧道
TPE10241,藍36,1,12,TPE10291,捷運葫洲站(康寧大學)
TPE10241,藍36,1,13,TPE10293,明湖國小(公共電視台)
TPE10241,藍36,1,14,TPE10295,明湖國中
TPE10241,藍36,1,15,TPE10297,五分社區
TPE10241,藍36,1,16,TPE10299,東湖國小
TPE10241,藍36,1,17,TPE10301,北山里
TPE10241,藍36,1,18,TPE10303,經貿園區
TPE10241,藍36,1,19,TPE10305,木南煤礦
TPE10241,藍36,1,20,TPE10307,金龍國小(康寧街)
TPE10241,藍36,1,21,TPE10309,北峰里(康寧街)
TPE10241,藍36,1,22,TPE10311,世電社區
TPE10241,藍36,1,23,TPE10313,大汐止百貨
TPE10241,藍36,1,24,TPE10315,興福里
TPE10241,藍36,1,25,TPE10317,康福里
TPE10241,藍36,1,26,TPE10321,生活大國社區
TPE10241,藍36,1,27,TPE10323,柏克力托兒所
TPE10241,藍36,1,28,TPE10325,台北奇蹟
TPE10241,藍36,1,29,TPE10327,理明社區
TPE10241,藍36,1,30,TPE10329,北峰國小
TPE10241,藍36,1,31,TPE10331,大樹木業
TPE10241,藍36,1,32,TPE10333,泛碟科技
TPE10241,藍36,1,33,TPE10335,環河里
TPE10241,藍36,0,1,TPE10201,環河里
TPE10241,藍36,0,2,TPE10203,泛碟科技
TPE10241,藍36,0,3,TPE10205,大樹木業
TPE10241,藍36,0,4,TPE10207,北峰國小
TPE10241,藍36,0,5,TPE10209,理明社區
TPE10241,藍36,0,6,TPE10211,台北奇蹟
TPE10241,藍36,0,7,TPE10213,柏克力托兒所
TPE10241,藍36,0,8,TPE10215,生活大國社區
TPE10241,藍36,0,9,TPE10217,人情味小鎮
TPE10241,藍36,0,10,TPE10219,康福里
TPE10241,藍36,0,11,TPE10221,興福里
TPE10241,藍36,0,12,TPE10223,大汐止百貨
TPE10241,藍36,0,13,TPE10225,世電社區
TPE10241,藍36,0,14,TPE10227,北峰里(康寧街)
TPE10241,藍36,0,15,TPE10229,金龍國小(康寧街)
TPE10241,藍36,0,16,TPE10231,木南煤礦
TPE10241,藍36,0,17,TPE10233,經貿園區
TPE10241,藍36,0,18,TPE10235,北山里
TPE10241,藍36,0,19,TPE10237,東湖國小
TPE10241,藍36,0,20,TPE10239,五分社區
TPE10241,藍36,0,21,TPE10241,明湖國中
TPE10241,藍36,0,22,TPE10243,明湖國小(公共電視台)
TPE10241,藍36,0,23,TPE10245,捷運葫洲站(康寧大學)
TPE10241,藍36,0,24,TPE10247,民權隧道
TPE10241,藍36,0,25,TPE10249,民權隧道二
TPE10241,藍36,0,26,TPE10251,民權東路六段(民權敦品)
TPE10241,藍36,0,27,TPE10253,國防醫學院(網球中心)
TPE10241,藍36,0,28,TPE10255,福華商場
TPE10241,藍36,0,29,TPE10257,湖興
TPE10241,藍36,0,30,TPE10259,上灣仔
TPE10241,藍36,0,31,TPE10261,石潭公園(成功)
TPE10241,藍36,0,32,TPE10263,南港分局(向陽)
TPE10241,藍36,0,33,TPE10265,南港高中
TPE10241,藍36,0,34,TPE10267,捷運昆陽站
TPE10241,藍36,1,1,TPE10269,捷運昆陽站
TPE10241,藍36,1,2,TPE10271,南港高中
TPE10241,藍36,1,3,TPE10273,南港分局(向陽)
TPE10241,藍36,1,4,TPE10275,石潭公園(成功)
TPE10241,藍36,1,5,TPE10277,上灣仔
TPE10241,藍36,1,6,TPE10279,湖興
TPE10241,藍36,1,7,TPE10281,福華商場
TPE10241,藍36,1,8,TPE10283,國防醫學院(網球中心)
TPE10241,藍36,1,9,TPE10285,民權東路六段(民權敦品)
TPE10241,藍36,1,10,TPE10287,民權隧道二
TPE10241,藍36,1,11,TPE10289,民權隧道
TPE10241,藍36,1,12,TPE10291,捷運葫洲站(康寧大學)
TPE10241,藍36,1,13,TPE10293,明湖國小(公共電視台)
TPE10241,藍36,1,14,TPE10295,明湖國中
TPE10241,藍36,1,15,TPE10297,五分社區
TPE10241,藍36,1,16,TPE10299,東湖國小
TPE10241,藍36,1,17,TPE10301,北山里
TPE10241,藍36,1,18,TPE10303,經貿園區
TPE10241,藍36,1,19,TPE10305,木南煤礦
TPE10241,藍36,1,20,TPE10307,金龍國小(康寧街)
TPE10241,藍36,1,21,TPE10309,北峰里(康寧街)
TPE10241,藍36,1,22,TPE10311,世電社區
TPE10241,藍36,1,23,TPE10313,大汐止百貨
TPE10241,藍36,1,24,TPE10315,興福里
TPE10241,藍36,1,25,TPE10317,康福里
TPE10241,藍36,1,26,TPE10321,生活大國社區
TPE10241,藍36,1,27,TPE10323,柏克力托兒所
TPE10241,藍36,1,28,TPE10325,台北奇蹟
TPE10241,藍36,1,29,TPE10327,理明社區
TPE10241,藍36,1,30,TPE10329,北峰國小
TPE10241,藍36,1,31,TPE10331,大樹木業
TPE10241,藍36,1,32,TPE10333,泛碟科技
TPE10241,藍36,1,33,TPE10335,環河里
TPE10251,南京幹線,0,1,TPE199483,南港高工(重陽)
TPE10251,南京幹線,0,2,TPE199484,育成高中
TPE10251,南京幹線,0,3,TPE206693,三重里
TPE10251,南京幹線,0,4,TPE199485,園區街
TPE10251,南京幹線,0,5,TPE199486,南港軟體園區北站
TPE10251,南京幹線,0,6,TPE10381,捷運東湖站(南湖高中)
TPE10251,南京幹線,0,7,TPE10383,明湖國中
TPE10251,南京幹線,0,8,TPE10385,明湖國小(公共電視台)
TPE10251,南京幹線,0,9,TPE10387,捷運葫洲站(康寧大學)
TPE10251,南京幹線,0,10,TPE10389,金湖路口
TPE10251,南京幹線,0,11,TPE10391,衛勤訓練中心
TPE10251,南京幹線,0,12,TPE10393,紫雲里
TPE10251,南京幹線,0,13,TPE10395,美國在臺協會
TPE10251,南京幹線,0,14,TPE10397,康寧派出所
TPE10251,南京幹線,0,15,TPE10399,清白里
TPE10251,南京幹線,0,16,TPE10401,捷運內湖站
TPE10251,南京幹線,0,17,TPE10403,湖光市場
TPE10251,南京幹線,0,18,TPE10405,成功路三段
TPE10251,南京幹線,0,19,TPE10407,方濟中學
TPE10251,南京幹線,0,20,TPE10409,將軍嶺
TPE10251,南京幹線,0,21,TPE10411,國防醫學中心
TPE10251,南京幹線,0,22,TPE10413,湖興
TPE10251,南京幹線,0,23,TPE10415,上灣仔
TPE10251,南京幹線,0,24,TPE142286,南京金莊路口
TPE10251,南京幹線,0,25,TPE59886,潭美公園
TPE10251,南京幹線,0,26,TPE10417,南京舊宗路口
TPE10251,南京幹線,0,27,TPE196412,麥帥一橋
TPE10251,南京幹線,0,28,TPE10419,南京公寓(捷運南京三民)
TPE10251,南京幹線,0,29,TPE10421,南京三民路口
TPE10251,南京幹線,0,30,TPE10423,南京寧安街口
TPE10251,南京幹線,0,31,TPE10425,南京敦化路口(小巨蛋)
TPE10251,南京幹線,0,32,TPE10427,捷運南京復興站
TPE10251,南京幹線,0,33,TPE10429,南京龍江路口
TPE10251,南京幹線,0,34,TPE10431,南京建國路口
TPE10251,南京幹線,0,35,TPE10433,捷運松江南京站
TPE10251,南京幹線,0,36,TPE10435,南京吉林路口
TPE10251,南京幹線,0,37,TPE10437,南京林森路口
TPE10251,南京幹線,0,38,TPE10439,捷運中山站(志仁高中)
TPE10251,南京幹線,0,39,TPE29516,後車站
TPE10251,南京幹線,1,1,TPE29518,圓環(重慶)
TPE10251,南京幹線,1,2,TPE29520,圓環(南京)
TPE10251,南京幹線,1,3,TPE10443,捷運中山站(志仁高中)
TPE10251,南京幹線,1,4,TPE10445,南京林森路口
TPE10251,南京幹線,1,5,TPE10447,南京吉林路口
TPE10251,南京幹線,1,6,TPE10449,捷運松江南京站
TPE10251,南京幹線,1,7,TPE10451,南京建國路口
TPE10251,南京幹線,1,8,TPE10453,南京龍江路口
TPE10251,南京幹線,1,9,TPE10455,捷運南京復興站
TPE10251,南京幹線,1,10,TPE10457,南京敦化路口(小巨蛋)
TPE10251,南京幹線,1,11,TPE10459,南京寧安街口
TPE10251,南京幹線,1,12,TPE10461,南京三民路口
TPE10251,南京幹線,1,13,TPE10463,南京公寓(捷運南京三民)
TPE10251,南京幹線,1,14,TPE211415,麥帥一橋
TPE10251,南京幹線,1,15,TPE10465,南京舊宗路口
TPE10251,南京幹線,1,16,TPE59887,潭美公園
TPE10251,南京幹線,1,17,TPE10467,上灣仔
TPE10251,南京幹線,1,18,TPE10469,湖興
TPE10251,南京幹線,1,19,TPE10471,國防醫學中心
TPE10251,南京幹線,1,20,TPE10473,將軍嶺
TPE10251,南京幹線,1,21,TPE10475,方濟中學
TPE10251,南京幹線,1,22,TPE10477,成功路三段
TPE10251,南京幹線,1,23,TPE10479,湖光市場
TPE10251,南京幹線,1,24,TPE10481,捷運內湖站
TPE10251,南京幹線,1,25,TPE10483,清白里
TPE10251,南京幹線,1,26,TPE10485,康寧派出所
TPE10251,南京幹線,1,27,TPE10487,美國在臺協會
TPE10251,南京幹線,1,28,TPE10489,紫雲里
TPE10251,南京幹線,1,29,TPE10491,衛勤訓練中心
TPE10251,南京幹線,1,30,TPE10493,金湖路口
TPE10251,南京幹線,1,31,TPE10495,捷運葫洲站(康寧大學)
TPE10251,南京幹線,1,32,TPE10497,明湖國小(公共電視台)
TPE10251,南京幹線,1,33,TPE10499,明湖國中
TPE10251,南京幹線,1,34,TPE10501,捷運東湖站(南湖高中)
TPE10251,南京幹線,1,35,TPE199487,南港軟體園區北站
TPE10251,南京幹線,1,36,TPE199488,園區街
TPE10251,南京幹線,1,37,TPE199489,三重里
TPE10251,南京幹線,0,1,TPE199483,南港高工(重陽)
TPE10251,南京幹線,0,2,TPE199484,育成高中
TPE10251,南京幹線,0,3,TPE206693,三重里
TPE10251,南京幹線,0,4,TPE199485,園區街
TPE10251,南京幹線,0,5,TPE199486,南港軟體園區北站
TPE10251,南京幹線,0,6,TPE10381,捷運東湖站(南湖高中)
TPE10251,南京幹線,0,7,TPE10383,明湖國中
TPE10251,南京幹線,0,8,TPE10385,明湖國小(公共電視台)
TPE10251,南京幹線,0,9,TPE10387,捷運葫洲站(康寧大學)
TPE10251,南京幹線,0,10,TPE10389,金湖路口
TPE10251,南京幹線,0,11,TPE10391,衛勤訓練中心
TPE10251,南京幹線,0,12,TPE10393,紫雲里
TPE10251,南京幹線,0,13,TPE10395,美國在臺協會
TPE10251,南京幹線,0,14,TPE10397,康寧派出所
TPE10251,南京幹線,0,15,TPE10399,清白里
TPE10251,南京幹線,0,16,TPE10401,捷運內湖站
TPE10251,南京幹線,0,17,TPE10403,湖光市場
TPE10251,南京幹線,0,18,TPE10405,成功路三段
TPE10251,南京幹線,0,19,TPE10407,方濟中學
TPE10251,南京幹線,0,20,TPE10409,將軍嶺
TPE10251,南京幹線,0,21,TPE10411,國防醫學中心
TPE10251,南京幹線,0,22,TPE10413,湖興
TPE10251,南京幹線,0,23,TPE10415,上灣仔
TPE10251,南京幹線,0,24,TPE142286,南京金莊路口
TPE10251,南京幹線,0,25,TPE59886,潭美公園
TPE10251,南京幹線,0,26,TPE10417,南京舊宗路口
TPE10251,南京幹線,0,27,TPE196412,麥帥一橋
TPE10251,南京幹線,0,28,TPE10419,南京公寓(捷運南京三民)
TPE10251,南京幹線,0,29,TPE10421,南京三民路口
TPE10251,南京幹線,0,30,TPE10423,南京寧安街口
TPE10251,南京幹線,0,31,TPE10425,南京敦化路口(小巨蛋)
TPE10251,南京幹線,0,32,TPE10427,捷運南京復興站
TPE10251,南京幹線,0,33,TPE10429,南京龍江路口
TPE10251,南京幹線,0,34,TPE10431,南京建國路口
TPE10251,南京幹線,0,35,TPE10433,捷運松江南京站
TPE10251,南京幹線,0,36,TPE10435,南京吉林路口
TPE10251,南京幹線,0,37,TPE10437,南京林森路口
TPE10251,南京幹線,0,38,TPE10439,捷運中山站(志仁高中)
TPE10251,南京幹線,0,39,TPE29516,後車站
TPE10251,南京幹線,1,1,TPE29518,圓環(重慶)
TPE10251,南京幹線,1,2,TPE29520,圓環(南京)
TPE10251,南京幹線,1,3,TPE10443,捷運中山站(志仁高中)
TPE10251,南京幹線,1,4,TPE10445,南京林森路口
TPE10251,南京幹線,1,5,TPE10447,南京吉林路口
TPE10251,南京幹線,1,6,TPE10449,捷運松江南京站
TPE10251,南京幹線,1,7,TPE10451,南京建國路口
TPE10251,南京幹線,1,8,TPE10453,南京龍江路口
TPE10251,南京幹線,1,9,TPE10455,捷運南京復興站
TPE10251,南京幹線,1,10,TPE10457,南京敦化路口(小巨蛋)
TPE10251,南京幹線,1,11,TPE10459,南京寧安街口
TPE10251,南京幹線,1,12,TPE10461,南京三民路口
TPE10251,南京幹線,1,13,TPE10463,南京公寓(捷運南京三民)
TPE10251,南京幹線,1,14,TPE211415,麥帥一橋
TPE10251,南京幹線,1,15,TPE10465,南京舊宗路口
TPE10251,南京幹線,1,16,TPE59887,潭美公園
TPE10251,南京幹線,1,17,TPE10467,上灣仔
TPE10251,南京幹線,1,18,TPE10469,湖興
TPE10251,南京幹線,1,19,TPE10471,國防醫學中心
TPE10251,南京幹線,1,20,TPE10473,將軍嶺
TPE10251,南京幹線,1,21,TPE10475,方濟中學
TPE10251,南京幹線,1,22,TPE10477,成功路三段
TPE10251,南京幹線,1,23,TPE10479,湖光市場
TPE10251,南京幹線,1,24,TPE10481,捷運內湖站
TPE10251,南京幹線,1,25,TPE10483,清白里
TPE10251,南京幹線,1,26,TPE10485,康寧派出所
TPE10251,南京幹線,1,27,TPE10487,美國在臺協會
TPE10251,南京幹線,1,28,TPE10489,紫雲里
TPE10251,南京幹線,1,29,TPE10491,衛勤訓練中心
TPE10251,南京幹線,1,30,TPE10493,金湖路口
TPE10251,南京幹線,1,31,TPE10495,捷運葫洲站(康寧大學)
TPE10251,南京幹線,1,32,TPE10497,明湖國小(公共電視台)
TPE10251,南京幹線,1,33,TPE10499,明湖國中
TPE10251,南京幹線,1,34,TPE10501,捷運東湖站(南湖高中)
TPE10251,南京幹線,1,35,TPE199487,南港軟體園區北站
TPE10251,南京幹線,1,36,TPE199488,園區街
TPE10251,南京幹線,1,37,TPE199489,三重里
TPE10253,21,0,1,TPE203501,捷運圓山站
TPE10253,21,0,2,TPE203502,臺北市立美術館
TPE10253,21,0,3,TPE203503,圓山大飯店
TPE10253,21,0,4,TPE203504,中央電台
TPE10253,21,0,5,TPE203505,忠烈祠
TPE10253,21,0,6,TPE203506,經國七海文化園區
TPE10253,21,0,7,TPE203507,堤頂大道口
TPE10253,21,0,8,TPE203508,基湖站
TPE10253,21,0,9,TPE203509,基湖路口
TPE10253,21,0,10,TPE203510,仁寶大樓
TPE10253,21,0,11,TPE203511,瑞光路393巷
TPE10253,21,0,12,TPE203512,捷運港墘站(內湖高工)
TPE10253,21,0,13,TPE203513,西湖圖書館(湖光教會)
TPE10253,21,0,14,TPE203514,內湖國小
TPE10253,21,0,15,TPE203515,達人高中(臺灣戲曲學院)
TPE10253,21,0,16,TPE203516,內湖派出所
TPE10253,21,1,1,TPE203533,成功路三段
TPE10253,21,1,2,TPE203534,內湖高中
TPE10253,21,1,3,TPE203535,捷運文德站(碧湖公園)
TPE10253,21,1,4,TPE203536,湖光國宅
TPE10253,21,1,5,TPE203517,西湖圖書館(湖光教會)
TPE10253,21,1,6,TPE203518,港墘派出所
TPE10253,21,1,7,TPE203519,瑞光港墘路口
TPE10253,21,1,8,TPE203520,仁寶大樓
TPE10253,21,1,9,TPE203521,基湖路口
TPE10253,21,1,10,TPE203522,基湖站
TPE10253,21,1,11,TPE203523,堤頂大道口
TPE10253,21,1,12,TPE203524,明水路三
TPE10253,21,1,13,TPE203525,大直抽水站
TPE10253,21,1,14,TPE203526,北安國中
TPE10253,21,1,15,TPE203527,忠烈祠
TPE10253,21,1,16,TPE203528,中央電台
TPE10253,21,1,17,TPE203529,圓山大飯店
TPE10253,21,1,18,TPE203530,臺北市立美術館
TPE10253,21,1,19,TPE203531,花博公園
TPE10253,21,1,20,TPE203532,捷運圓山站
TPE10261,紅33,0,1,TPE15841,葫蘆寺(葫蘆里)
TPE10261,紅33,0,2,TPE15843,葫蘆堵市場
TPE10261,紅33,0,3,TPE15845,海光新村
TPE10261,紅33,0,4,TPE15847,社子消防分隊
TPE10261,紅33,0,5,TPE15849,污水處理廠
